height_cm,weight_kg,age,years_active,training_hours_per_week,civilian_casualties_past_year,power_level,public_approval_rating,super_strength,flight,energy_projection,telepathy,healing_factor,shape_shifting,invisibility,telekinesis,is_good,total_powers,power_efficiency,training_intensity,casualty_rate,approval_power_ratio,bmi,experience_score,kmeans_cluster
167.8,96.9,30,8,45.5,1,70.3,49.0,0,1,0,1,0,1,1,0,0,4,7.811111111111111,1.467741935483871,0.1111111111111111,0.6872370266479664,34.414373203811216,364.0,0
151.9,79.2,47,26,33.2,0,64.0,53.9,0,0,0,0,0,0,1,1,1,2,2.3703703703703702,0.6916666666666668,0.0,0.8292307692307692,34.324927915484395,863.2,1
161.5,53.4,47,24,42.2,1,100.0,57.4,1,1,1,0,0,0,0,0,0,3,4.0,0.8791666666666668,0.04,0.5683168316831683,20.473693795588954,1012.8000000000001,1
153.0,98.9,52,8,31.3,2,80.1,79.8,1,0,1,0,1,0,0,1,1,4,8.899999999999999,0.590566037735849,0.2222222222222222,0.9839704069050556,42.24870776197189,250.4,0
160.5,66.4,53,21,29.0,6,63.9,61.5,0,0,0,1,0,0,0,0,0,1,2.9045454545454543,0.5370370370370371,0.2727272727272727,0.9476117103235746,25.776147358818335,609.0,1
201.1,70.2,30,9,26.7,1,54.2,73.3,0,0,0,1,0,1,0,1,1,3,5.42,0.8612903225806451,0.1,1.3278985507246375,17.358531062745154,240.29999999999998,1
161.0,71.1,69,21,26.9,3,41.8,52.5,0,1,0,0,0,1,0,0,1,2,1.9,0.3842857142857143,0.13636363636363635,1.2266355140186918,27.429497318776278,564.9,1
232.6,100.6,50,18,14.5,2,54.6,69.6,0,1,0,0,0,1,0,1,0,3,2.873684210526316,0.28431372549019607,0.10526315789473684,1.251798561151079,18.59424546917754,261.0,1
189.9,48.0,48,0,32.6,0,71.7,80.6,0,0,0,0,0,1,0,1,0,2,71.7,0.6653061224489796,0.0,1.108665749656121,13.31040615872493,0.0,0
183.7,127.1,38,6,29.6,1,91.4,50.4,1,0,0,0,0,0,0,0,1,1,13.057142857142859,0.758974358974359,0.14285714285714285,0.5454545454545454,37.66406910037993,177.60000000000002,0
162.8,95.8,40,3,37.5,2,86.8,80.6,0,0,0,0,0,1,0,1,1,2,21.7,0.9146341463414634,0.5,0.9179954441913439,36.14570567887521,112.5,0
194.0,83.3,41,0,30.9,6,73.4,66.0,0,0,0,1,0,0,1,1,1,3,73.4,0.7357142857142857,6.0,0.8870967741935483,22.133064087575725,0.0,0
168.5,79.2,53,14,28.4,4,65.2,85.9,0,1,0,0,0,0,0,1,1,2,4.346666666666667,0.5259259259259259,0.26666666666666666,1.297583081570997,27.894936118130826,397.59999999999997,1
182.4,84.3,49,7,21.3,1,74.0,61.0,1,0,0,0,0,0,0,0,0,1,9.25,0.426,0.125,0.8133333333333334,25.338325253924282,149.1,0
231.2,87.8,47,11,30.7,0,62.2,72.6,1,1,0,1,0,1,0,0,1,4,5.183333333333334,0.6395833333333333,0.0,1.1487341772151898,16.425509752038412,337.7,1
178.1,89.7,42,21,37.4,0,95.8,64.2,0,0,0,0,0,0,0,1,1,1,4.3545454545454545,0.8697674418604651,0.0,0.6632231404958678,28.27903621765842,785.4,1
203.0,88.3,36,21,18.6,5,67.2,63.1,0,1,0,1,0,1,0,1,1,4,3.0545454545454547,0.5027027027027028,0.22727272727272727,0.9252199413489736,21.427358101385625,390.6,1
165.9,81.3,45,17,30.9,4,68.7,70.2,0,1,1,0,0,0,0,0,1,2,3.816666666666667,0.6717391304347826,0.2222222222222222,1.007173601147776,29.539134993846922,525.3,1
179.3,77.0,53,14,32.3,3,36.8,75.7,0,0,0,1,0,0,1,1,1,3,2.453333333333333,0.5981481481481481,0.2,2.002645502645503,23.951358213091808,452.19999999999993,1
215.4,77.7,42,16,22.8,1,67.1,40.0,0,0,1,0,0,0,0,0,1,1,3.9470588235294115,0.5302325581395348,0.058823529411764705,0.5873715124816447,16.746714669604778,364.8,1
167.5,77.1,59,28,24.1,1,82.5,93.7,0,0,0,0,0,0,0,1,1,1,2.8448275862068964,0.40166666666666667,0.034482758620689655,1.1221556886227546,27.48050790822009,674.8000000000001,1
216.2,97.0,54,13,32.3,1,54.0,27.8,0,0,1,0,0,1,0,0,1,2,3.857142857142857,0.5872727272727272,0.07142857142857142,0.5054545454545455,20.75201893611031,419.9,1
194.2,88.9,30,13,18.7,1,58.7,51.3,0,0,0,0,0,0,0,0,0,0,4.192857142857143,0.6032258064516128,0.07142857142857142,0.8592964824120602,23.572373284572905,243.1,1
168.8,45.0,34,17,33.5,1,81.9,63.1,0,0,1,0,1,1,1,0,0,4,4.550000000000001,0.9571428571428572,0.05555555555555555,0.761158021712907,15.79310886997147,569.5,1
192.6,89.8,44,19,21.0,0,47.9,73.2,1,1,0,1,1,1,1,0,1,6,2.395,0.4666666666666667,0.0,1.4969325153374233,24.20827092559704,399.0,1
199.5,82.9,48,17,40.6,0,85.9,96.5,0,0,1,1,1,1,0,0,0,4,4.772222222222222,0.8285714285714286,0.0,1.1104718066743382,20.82901489312253,690.2,1
192.4,79.7,36,15,53.4,4,62.0,27.8,0,1,0,0,1,0,0,0,0,2,3.875,1.4432432432432432,0.25,0.44126984126984126,21.53020604164055,801.0,1
150.0,74.2,46,0,21.4,3,64.2,54.8,0,1,0,0,1,1,1,0,0,4,64.2,0.4553191489361702,3.0,0.8404907975460122,32.97777777777778,0.0,0
165.5,96.9,51,22,35.3,1,53.1,22.5,0,1,1,1,1,0,0,0,1,4,2.3086956521739133,0.6788461538461538,0.043478260869565216,0.41589648798521256,35.37755223117715,776.5999999999999,1
175.0,94.2,47,26,22.7,1,75.7,65.6,0,0,0,1,0,0,1,1,1,3,2.803703703703704,0.47291666666666665,0.037037037037037035,0.8552803129074315,30.759183673469387,590.1999999999999,1
178.5,68.4,25,10,40.4,1,100.0,70.4,0,0,1,0,0,0,1,0,1,2,9.090909090909092,1.5538461538461539,0.09090909090909091,0.6970297029702971,21.46741049360921,404.0,0
192.4,86.1,31,14,17.3,3,81.7,96.8,0,0,0,1,0,1,0,0,1,2,5.446666666666667,0.540625,0.2,1.17049576783555,23.259105899438534,242.20000000000002,1
183.6,65.4,45,11,34.8,3,57.0,67.4,0,0,0,0,0,0,1,0,1,1,4.75,0.7565217391304347,0.25,1.1620689655172414,19.401369843507485,382.79999999999995,1
153.3,59.3,18,7,21.3,3,87.0,85.9,0,0,1,0,1,0,1,1,1,4,10.875,1.1210526315789473,0.375,0.9761363636363637,25.233086917133768,149.1,0
187.6,70.6,53,21,27.9,3,65.2,76.7,0,1,0,0,0,0,1,1,1,3,2.963636363636364,0.5166666666666666,0.13636363636363635,1.1586102719033233,20.060374339087385,585.9,1
192.2,92.9,43,19,19.7,0,90.6,56.3,1,0,0,1,1,0,0,0,0,3,4.529999999999999,0.4477272727272727,0.0,0.6146288209606987,25.1483182299049,374.3,1
191.2,94.3,84,29,38.2,1,82.1,36.8,0,0,1,0,0,0,0,1,1,2,2.7366666666666664,0.4494117647058824,0.03333333333333333,0.4428399518652226,25.795022846238687,1107.8000000000002,1
201.6,87.7,60,5,21.6,1,25.9,70.5,0,1,1,0,0,1,0,1,1,4,4.316666666666666,0.35409836065573774,0.16666666666666666,2.6208178438661713,21.57836514235324,108.0,1
196.7,90.9,37,2,35.5,1,54.9,35.2,0,0,1,0,0,0,0,0,0,1,18.3,0.9342105263157895,0.3333333333333333,0.629695885509839,23.49390256982975,71.0,0
189.2,87.7,50,27,26.6,3,84.2,90.9,1,0,0,0,0,1,0,1,0,3,3.007142857142857,0.5215686274509804,0.10714285714285714,1.0669014084507042,24.499506098896436,718.2,1
178.6,70.4,60,23,28.9,1,72.3,61.8,0,1,0,0,0,0,0,0,0,1,3.0124999999999997,0.4737704918032787,0.041666666666666664,0.8431105047748977,22.070376914385747,664.6999999999999,1
150.0,86.5,65,25,31.5,0,54.6,88.9,1,0,0,0,1,1,0,0,0,3,2.1,0.4772727272727273,0.0,1.5989208633093526,38.44444444444444,787.5,1
188.6,92.0,34,29,22.4,1,60.5,55.4,1,0,0,0,1,0,0,0,1,2,2.0166666666666666,0.64,0.03333333333333333,0.9008130081300812,25.86452163567235,649.5999999999999,1
184.2,91.3,26,12,32.1,8,41.4,70.4,0,0,1,0,1,0,0,0,0,2,3.1846153846153844,1.1888888888888889,0.6153846153846154,1.6603773584905663,26.908626204109446,385.20000000000005,1
185.4,97.8,36,12,45.3,1,68.7,69.2,0,1,0,1,0,0,0,0,1,2,5.2846153846153845,1.2243243243243243,0.07692307692307693,0.9928263988522238,28.45243207200036,543.5999999999999,1
154.5,90.6,40,1,22.2,2,100.0,64.1,0,0,0,0,1,0,1,0,0,2,50.0,0.5414634146341464,1.0,0.6346534653465346,37.95519527445251,22.2,0
158.4,85.3,41,4,41.7,1,82.1,56.3,1,0,0,1,0,1,0,0,1,3,16.419999999999998,0.9928571428571429,0.2,0.677496991576414,33.99684981124375,166.8,0
201.1,96.1,54,16,45.0,0,100.0,72.8,0,0,1,0,0,0,0,0,1,1,5.882352941176471,0.8181818181818182,0.0,0.7207920792079208,23.76288938931352,720.0,1
179.2,79.6,23,5,21.8,1,83.2,46.5,0,0,1,0,1,1,1,0,1,4,13.866666666666667,0.9083333333333333,0.16666666666666666,0.5522565320665083,24.787747130102044,109.0,0
193.6,66.8,18,1,15.4,2,85.4,40.8,0,0,0,0,0,1,0,0,1,1,42.7,0.8105263157894737,1.0,0.47222222222222215,17.822382350932312,15.4,0
180.6,77.6,47,3,33.0,1,99.6,89.9,0,0,0,0,0,0,0,0,1,0,24.9,0.6875,0.25,0.8936381709741552,23.7917413224529,99.0,0
180.6,68.8,33,21,24.5,4,75.7,79.5,0,0,1,0,0,0,1,1,0,3,3.440909090909091,0.7205882352941176,0.18181818181818182,1.0365058670143414,21.093708801349994,514.5,1
198.8,69.9,30,25,48.7,1,67.2,66.3,0,0,0,1,1,0,1,0,1,3,2.5846153846153848,1.570967741935484,0.038461538461538464,0.972140762463343,17.686602512459057,1217.5,1
169.7,77.8,44,10,30.3,0,85.5,98.3,0,0,0,1,0,0,0,0,1,1,7.7727272727272725,0.6733333333333333,0.0,1.1364161849710983,27.015680553814512,303.0,0
181.9,68.1,46,7,22.0,6,91.8,59.6,0,0,0,0,0,0,1,0,0,1,11.475,0.46808510638297873,0.75,0.6422413793103449,20.581722282147307,154.0,0
170.8,75.4,40,11,18.5,1,62.8,91.5,0,0,0,0,0,1,1,0,0,2,5.233333333333333,0.45121951219512196,0.08333333333333333,1.4341692789968652,25.846135282922624,203.5,1
171.3,51.6,34,7,40.9,2,59.2,68.5,1,0,0,1,1,0,0,0,1,3,7.4,1.1685714285714286,0.25,1.1378737541528239,17.584700492678323,286.3,0
173.8,83.2,41,10,24.3,3,72.1,44.5,0,0,1,0,1,0,0,0,1,2,6.554545454545454,0.5785714285714286,0.2727272727272727,0.6087551299589604,27.5437952966321,243.0,1
184.4,80.0,44,21,30.4,1,82.5,100.0,1,1,0,0,0,0,0,1,1,3,3.75,0.6755555555555556,0.045454545454545456,1.1976047904191616,23.527086734957955,638.4,1
170.4,67.7,28,19,39.6,3,82.0,84.8,0,1,0,1,0,0,0,0,1,2,4.1,1.3655172413793104,0.15,1.0216867469879518,23.315755251383106,752.4,1
205.1,89.9,33,7,25.2,0,48.6,62.6,0,0,1,1,0,1,0,0,1,3,6.075,0.7411764705882353,0.0,1.2620967741935485,21.37117354367576,176.4,0
162.1,94.1,54,28,29.5,1,98.7,79.5,1,0,1,0,0,1,1,0,1,4,3.403448275862069,0.5363636363636364,0.034482758620689655,0.7973921765295887,35.811589178278155,826.0,1
176.3,55.9,42,7,29.8,0,60.4,56.9,0,0,0,0,1,1,0,1,1,3,7.55,0.6930232558139535,0.0,0.9267100977198697,17.984865044339607,208.6,0
171.2,68.6,48,25,36.8,3,66.0,81.6,1,0,0,0,0,1,0,1,1,3,2.5384615384615383,0.7510204081632652,0.11538461538461539,1.217910447761194,23.405428421696218,919.9999999999999,1
208.9,68.5,43,29,35.9,1,56.5,17.2,1,0,0,1,0,0,0,0,1,2,1.8833333333333333,0.8159090909090909,0.03333333333333333,0.2991304347826087,15.696892771431932,1041.1,1
183.9,65.9,43,16,27.8,3,100.0,44.6,0,0,0,1,1,0,0,0,0,2,5.882352941176471,0.6318181818181818,0.17647058823529413,0.4415841584158416,19.485966703539205,444.8,1
200.6,92.4,21,19,30.6,6,73.6,84.6,0,1,0,0,0,0,0,1,1,2,3.6799999999999997,1.3909090909090909,0.3,1.1340482573726542,22.962021214521947,581.4,1
150.3,77.1,44,19,26.3,2,57.2,60.0,0,0,0,1,1,1,0,0,0,3,2.8600000000000003,0.5844444444444444,0.1,1.0309278350515463,34.13001010620143,499.7,1
185.3,76.0,60,22,15.2,2,83.0,69.2,0,0,0,1,1,1,0,0,1,3,3.608695652173913,0.24918032786885244,0.08695652173913043,0.8238095238095239,22.134145151646557,334.4,1
197.8,49.9,29,15,32.6,1,81.5,38.1,0,1,0,0,1,0,1,0,0,3,5.09375,1.0866666666666667,0.0625,0.46181818181818185,12.75404576734371,489.0,1
181.6,89.5,36,13,48.9,1,67.2,100.0,0,0,0,1,0,0,0,0,1,1,4.8,1.3216216216216217,0.07142857142857142,1.466275659824047,27.13884414601487,635.6999999999999,1
201.3,61.4,55,29,21.2,1,82.6,88.8,0,0,0,0,0,0,0,1,1,1,2.753333333333333,0.37857142857142856,0.03333333333333333,1.062200956937799,15.152378886467966,614.8,1
169.7,80.9,54,10,22.3,2,57.6,61.0,0,1,0,0,1,1,0,1,0,4,5.236363636363636,0.40545454545454546,0.18181818181818182,1.0409556313993173,28.09214083295108,223.0,1
208.2,84.2,35,6,21.3,9,62.6,56.9,1,1,0,0,0,0,0,1,1,3,8.942857142857143,0.5916666666666667,1.2857142857142858,0.8946540880503144,19.424535449085113,127.80000000000001,0
226.0,100.4,36,15,37.2,6,39.8,85.6,1,1,0,1,0,1,0,0,1,4,2.4875,1.0054054054054056,0.375,2.0980392156862746,19.656981752682285,558.0,1
172.7,60.4,19,12,34.5,4,50.1,100.0,0,0,0,0,0,0,0,0,1,0,3.853846153846154,1.725,0.3076923076923077,1.9569471624266144,20.251269979269274,414.0,1
171.1,45.0,49,26,28.4,4,97.1,84.1,1,0,0,0,0,0,1,0,1,2,3.596296296296296,0.568,0.14814814814814814,0.8572884811416921,15.371367105479347,738.4,1
209.1,82.8,65,14,20.8,1,94.6,100.0,0,1,0,1,1,1,0,1,0,5,6.306666666666667,0.3151515151515152,0.06666666666666667,1.0460251046025104,18.93748366127429,291.2,1
211.6,107.0,49,23,30.9,2,71.0,46.6,0,0,0,0,0,0,0,1,1,1,2.9583333333333335,0.618,0.08333333333333333,0.6472222222222223,23.89749893689631,710.6999999999999,1
169.5,98.6,43,15,14.4,5,94.9,48.6,0,1,1,1,0,1,0,0,1,4,5.93125,0.32727272727272727,0.3125,0.5067778936392074,34.319227991402784,216.0,1
171.6,83.1,51,26,31.4,1,67.6,41.2,0,0,1,0,1,1,1,0,0,4,2.5037037037037035,0.6038461538461538,0.037037037037037035,0.6005830903790088,28.22061388494955,816.4,1
174.4,72.6,43,20,38.7,7,66.3,73.8,0,0,0,0,1,0,0,0,0,1,3.157142857142857,0.8795454545454546,0.3333333333333333,1.0965824665676078,23.86951855904385,774.0,1
153.1,92.1,38,22,17.5,1,70.8,68.5,1,1,1,0,0,1,1,1,0,6,3.0782608695652174,0.44871794871794873,0.043478260869565216,0.9540389972144847,39.292462630564245,385.0,1
161.6,65.4,55,23,14.7,2,68.1,62.0,1,0,0,1,0,0,0,0,1,2,2.8375,0.2625,0.08333333333333333,0.8972503617945008,25.043500637192437,338.09999999999997,1
159.9,87.1,40,8,45.8,2,66.8,81.2,0,0,0,0,0,0,0,0,1,0,7.422222222222222,1.1170731707317072,0.2222222222222222,1.1976401179941003,34.06600670134281,366.4,0
164.6,87.6,36,2,23.9,6,87.2,89.6,1,0,1,0,0,1,1,0,1,4,29.066666666666666,0.6459459459459459,2.0,1.0158730158730158,32.33288401943516,47.8,0
179.3,95.9,32,18,41.4,1,72.3,34.5,0,0,0,1,1,0,1,0,0,3,3.805263157894737,1.2545454545454544,0.05263157894736842,0.470668485675307,29.830327956305254,745.1999999999999,1
184.7,121.4,60,19,28.5,3,80.7,53.1,0,0,0,0,0,0,0,1,0,1,4.035,0.4672131147540984,0.15,0.6499388004895961,35.58646881684372,541.5,1
211.0,85.9,43,4,28.4,1,85.5,81.4,1,0,0,1,0,1,0,1,0,4,17.1,0.6454545454545454,0.2,0.9410404624277457,19.29426562745671,113.6,0
160.0,72.4,37,9,34.4,1,75.8,55.6,0,0,0,1,0,0,0,1,1,2,7.58,0.9052631578947368,0.1,0.7239583333333334,28.281249999999996,309.59999999999997,0
199.7,79.6,56,16,21.2,3,55.4,49.0,0,1,0,0,0,1,0,1,1,3,3.2588235294117647,0.3719298245614035,0.17647058823529413,0.8687943262411347,19.95983459415463,339.2,1
175.7,53.5,37,14,31.3,2,49.7,85.4,0,0,0,0,0,1,1,0,1,2,3.3133333333333335,0.8236842105263158,0.13333333333333333,1.6844181459566074,17.33046673376419,438.2,1
179.0,69.6,36,22,26.2,2,72.2,39.2,0,1,0,0,0,0,0,0,1,1,3.139130434782609,0.7081081081081081,0.08695652173913043,0.5355191256830601,21.722168471645702,576.4,1
193.5,73.9,35,24,16.8,1,67.4,59.0,0,0,0,0,1,0,0,0,1,1,2.696,0.4666666666666667,0.04,0.8625730994152047,19.73706174174896,403.20000000000005,1
157.5,72.1,18,7,33.4,1,71.3,71.6,0,0,0,1,0,0,1,1,1,3,8.9125,1.7578947368421052,0.125,0.9903181189488243,29.0652557319224,233.79999999999998,0
187.6,82.3,44,14,27.4,2,69.8,53.5,0,0,1,1,1,0,0,0,0,3,4.653333333333333,0.6088888888888888,0.13333333333333333,0.7556497175141244,23.38482731029592,383.59999999999997,1
183.3,67.7,29,20,28.4,1,100.0,80.7,0,1,1,0,0,1,0,0,1,3,4.761904761904762,0.9466666666666667,0.047619047619047616,0.799009900990099,20.149475176114446,568.0,1
189.8,96.8,37,29,17.9,0,50.0,53.6,0,1,0,0,0,1,1,0,0,3,1.6666666666666667,0.47105263157894733,0.0,1.0509803921568628,26.870945068903985,519.0999999999999,1
185.8,80.0,22,13,45.9,7,40.2,93.2,0,1,0,0,0,0,0,0,1,1,2.8714285714285714,1.9956521739130435,0.5,2.262135922330097,23.17387007106267,596.6999999999999,1
229.1,79.9,39,19,38.8,1,75.0,62.5,1,0,1,0,0,0,0,1,1,3,3.75,0.97,0.05,0.8223684210526315,15.222872184459298,737.1999999999999,1
167.2,75.1,45,27,39.6,3,64.4,78.4,0,0,0,0,0,1,0,1,1,2,2.3000000000000003,0.8608695652173913,0.10714285714285714,1.198776758409786,26.86379661637783,1069.2,1
169.4,82.3,37,6,26.9,1,74.7,79.9,0,1,0,0,0,0,0,0,1,1,10.671428571428573,0.7078947368421052,0.14285714285714285,1.0554821664464993,28.679595600278223,161.39999999999998,0
167.5,92.4,35,20,12.7,1,78.8,52.4,0,1,0,0,1,1,0,0,0,3,3.7523809523809524,0.35277777777777775,0.047619047619047616,0.656641604010025,32.93383827132992,254.0,1
168.9,67.0,34,22,49.5,1,89.3,23.9,0,1,1,0,1,1,0,1,0,5,3.882608695652174,1.4142857142857144,0.043478260869565216,0.2646733111849391,23.486348647484277,1089.0,1
167.3,70.1,46,11,29.4,1,47.4,72.2,0,0,0,1,0,0,1,1,0,3,3.9499999999999997,0.625531914893617,0.08333333333333333,1.4917355371900827,25.04529411071163,323.4,1
203.8,75.4,41,16,22.5,2,61.6,66.4,0,1,0,0,0,0,1,0,1,2,3.623529411764706,0.5357142857142857,0.11764705882352941,1.060702875399361,18.153609390183178,360.0,1
208.4,59.8,46,16,34.2,2,76.4,76.1,1,0,0,1,1,1,1,0,1,5,4.4941176470588236,0.7276595744680852,0.11764705882352941,0.9832041343669249,13.769106361971843,547.2,1
168.6,67.7,31,9,41.7,1,81.6,60.5,0,0,0,0,0,0,0,0,1,0,8.16,1.303125,0.1,0.7324455205811139,23.81625809647238,375.3,0
163.4,72.9,52,29,29.8,0,100.0,56.4,0,0,0,1,1,0,1,0,0,3,3.3333333333333335,0.5622641509433962,0.0,0.5584158415841584,27.30382073712076,864.2,1
189.4,93.1,67,28,42.8,1,84.3,100.0,0,0,0,0,1,1,0,1,1,3,2.9068965517241376,0.6294117647058823,0.034482758620689655,1.1723329425556859,25.95312937314411,1198.3999999999999,1
169.0,83.9,46,18,40.8,0,69.1,35.6,0,1,0,1,0,1,0,0,0,3,3.6368421052631574,0.8680851063829786,0.0,0.507845934379458,29.37572213858059,734.4,1
192.7,82.9,39,13,19.2,0,56.6,79.7,0,1,0,1,0,0,1,0,1,3,4.042857142857143,0.48,0.0,1.3836805555555556,22.324981169188085,249.6,1
184.1,92.8,42,10,23.3,5,61.5,53.5,0,1,0,0,0,0,0,0,1,1,5.590909090909091,0.541860465116279,0.45454545454545453,0.856,27.38043850598401,233.0,1
150.0,77.9,34,1,39.6,2,61.1,58.3,1,0,1,0,1,0,0,0,0,3,30.55,1.1314285714285715,1.0,0.9388083735909822,34.62222222222223,39.6,0
211.0,85.9,42,17,2.9,2,79.8,58.7,0,0,1,1,0,0,1,0,1,3,4.433333333333334,0.06744186046511627,0.1111111111111111,0.7264851485148516,19.29426562745671,49.3,1
215.9,78.5,35,6,28.5,1,73.9,48.9,1,1,0,1,1,0,0,0,0,4,10.557142857142859,0.7916666666666666,0.14285714285714285,0.6528704939919893,16.84086413155525,171.0,0
167.7,84.0,40,11,15.7,5,50.1,76.4,0,0,0,1,0,0,0,0,0,1,4.175,0.3829268292682927,0.4166666666666667,1.4951076320939336,29.868482670413037,172.7,1
172.2,71.3,56,25,25.2,2,63.5,92.8,0,1,0,1,0,0,0,0,1,2,2.4423076923076925,0.4421052631578947,0.07692307692307693,1.4387596899224806,24.044914416291995,630.0,1
185.7,45.0,27,1,27.0,3,83.2,74.4,0,0,0,0,0,0,1,0,1,1,41.6,0.9642857142857143,1.5,0.8836104513064134,13.049344792397973,27.0,0
186.7,78.0,36,26,26.4,1,75.3,67.1,0,0,1,0,0,0,0,0,0,1,2.7888888888888888,0.7135135135135134,0.037037037037037035,0.8794233289646133,22.377211506821176,686.4,1
193.2,101.3,30,19,24.5,6,78.5,45.3,1,0,0,0,0,0,0,0,0,1,3.925,0.7903225806451613,0.3,0.569811320754717,27.13908499757811,465.5,1
220.2,93.9,27,17,19.0,3,75.7,75.3,0,1,0,1,0,0,0,0,1,2,4.205555555555556,0.6785714285714286,0.16666666666666666,0.9817470664928292,19.36560025936293,323.0,1
176.5,94.5,22,5,52.9,4,94.4,100.0,0,0,1,0,0,0,0,0,0,1,15.733333333333334,2.3,0.6666666666666666,1.0482180293501047,30.334887528188176,264.5,0
164.0,98.5,47,23,48.7,0,73.5,57.4,1,0,1,0,0,1,1,0,1,4,3.0625,1.0145833333333334,0.0,0.7704697986577181,36.62254610350982,1120.1000000000001,1
152.4,81.3,32,9,18.4,1,64.2,57.5,1,1,0,1,0,0,0,1,1,4,6.42,0.5575757575757575,0.1,0.8819018404907976,35.004236675140014,165.6,1
165.4,83.0,47,19,45.8,1,56.3,53.8,1,0,0,1,1,0,0,1,1,4,2.815,0.9541666666666666,0.05,0.9389179755671903,30.33940657582877,870.1999999999999,1
179.3,70.7,44,14,26.0,1,73.7,55.2,1,1,0,0,0,1,0,0,0,3,4.913333333333333,0.5777777777777777,0.06666666666666667,0.7389558232931727,21.99170163202066,364.0,1
215.9,75.3,18,4,31.3,4,33.4,10.1,0,0,1,0,0,0,1,1,1,3,6.68,1.6473684210526316,0.8,0.2936046511627907,16.154357568230704,125.2,0
169.6,89.2,50,19,29.4,0,67.2,73.1,1,0,1,0,1,1,0,0,1,4,3.3600000000000003,0.5764705882352941,0.0,1.0718475073313782,31.010813456746174,558.6,1
184.5,98.1,44,2,23.4,0,66.9,48.1,0,1,0,0,1,0,0,0,1,2,22.3,0.52,0.0,0.7083946980854197,28.81882477361359,46.8,0
179.7,77.9,30,4,39.8,1,49.5,32.8,1,0,0,1,0,0,0,0,1,2,9.9,1.2838709677419353,0.2,0.6495049504950494,24.123554715721408,159.2,0
203.8,73.2,55,29,31.3,0,56.1,80.1,1,0,0,0,0,0,0,0,1,1,1.87,0.5589285714285714,0.0,1.402802101576182,17.62392847959428,907.7,1
230.5,80.0,38,24,25.2,1,82.1,43.4,0,0,0,1,1,0,1,0,0,3,3.284,0.6461538461538462,0.04,0.5222623345367028,15.057335510373091,604.8,1
169.4,89.0,39,7,17.0,3,73.5,58.2,1,0,0,1,1,0,1,0,0,4,9.1875,0.425,0.375,0.7812080536912752,31.01438649361801,119.0,0
170.2,58.3,26,7,21.1,2,71.5,94.3,0,0,0,0,1,0,1,1,1,3,8.9375,0.7814814814814816,0.25,1.3006896551724139,20.12562810600924,147.70000000000002,0
200.9,45.6,20,7,13.6,0,74.6,36.8,0,0,0,0,0,0,1,0,1,1,9.325,0.6476190476190476,0.0,0.48677248677248675,11.298088417948007,95.2,0
193.6,71.7,32,11,30.1,1,71.4,34.3,0,1,1,0,0,1,1,0,1,4,5.95,0.9121212121212121,0.08333333333333333,0.473756906077348,19.12971279284202,331.1,1
216.9,61.7,49,23,18.0,1,88.6,70.4,1,1,0,0,0,0,0,0,1,2,3.6916666666666664,0.36,0.041666666666666664,0.7857142857142858,13.114932509111902,414.0,1
191.7,72.4,42,22,27.3,0,71.9,88.0,0,0,0,0,1,0,1,0,1,2,3.1260869565217395,0.6348837209302326,0.0,1.2071330589849107,19.701275331037213,600.6,1
172.8,77.8,27,7,43.7,2,48.1,33.5,0,0,0,1,0,0,0,1,1,2,6.0125,1.5607142857142857,0.25,0.6822810590631364,26.055062585733875,305.90000000000003,1
191.8,73.2,36,10,42.0,2,94.5,73.2,0,0,1,0,0,0,0,1,1,2,8.590909090909092,1.135135135135135,0.18181818181818182,0.7664921465968587,19.8982038337206,420.0,0
202.2,101.8,43,13,29.7,3,75.6,76.6,1,0,0,1,1,1,0,1,0,5,5.3999999999999995,0.6749999999999999,0.21428571428571427,1.0,24.89920469298645,386.09999999999997,1
196.4,84.9,38,7,29.1,3,61.2,23.8,0,0,1,0,0,0,1,0,0,2,7.65,0.7461538461538462,0.375,0.38263665594855306,22.010237223173956,203.70000000000002,0
190.1,84.5,48,28,48.8,0,51.2,81.0,1,0,0,0,0,0,0,0,1,1,1.7655172413793105,0.9959183673469387,0.0,1.5517241379310345,23.382582494166115,1366.3999999999999,1
201.3,89.3,47,29,35.2,6,75.9,82.5,1,0,1,1,0,1,1,0,1,5,2.5300000000000002,0.7333333333333334,0.2,1.072821846553966,22.037580367452595,1020.8000000000001,1
203.4,62.9,56,23,26.7,3,68.2,58.8,0,0,1,0,0,1,0,0,0,2,2.841666666666667,0.46842105263157896,0.125,0.8497109826589595,15.203680982781405,614.1,1
207.6,95.6,35,27,15.7,5,93.6,90.0,0,0,0,0,0,0,0,0,0,0,3.3428571428571425,0.4361111111111111,0.17857142857142858,0.9513742071881607,22.18212733097961,423.9,1
193.0,78.9,43,9,33.9,0,64.8,87.7,1,1,1,0,0,0,0,1,1,4,6.4799999999999995,0.7704545454545454,0.0,1.3328267477203648,21.181776691991733,305.09999999999997,0
176.7,90.1,52,6,38.3,5,57.4,67.1,1,1,0,0,0,0,0,0,0,2,8.2,0.7226415094339622,0.7142857142857143,1.148972602739726,28.857034054182684,229.79999999999998,0
182.9,63.9,53,27,23.7,3,83.4,56.0,1,0,0,1,0,0,0,0,0,2,2.9785714285714286,0.4388888888888889,0.10714285714285714,0.6635071090047393,19.101762772846563,639.9,1
